72.13756,246.2084,338.6732,359.8968,354.388,359.631,360,360,360,360,360,360,360,72.13756,246.2084,338.6732,359.8968,354.388,359.631,360,360,360,360,360,360,360,72.13756,246.2084,338.6732,359.8968,354.388,359.631,360,360,360,360,360,360,360,72.13756,246.2084,338.6732,359.8968,354.388,359.631,360,360,360,360,360,360,360,72.13756,246.2084,338.6732,359.8968,354.388,359.631,360,360,360,360,360,360,360,72.13756,246.2084,338.6732,359.8968,354.388,359.631,360,360,360,360,360,360,360,72.13756,246.2084,338.6732,359.8968,354.388,359.631,360,360,360,360,360,360,360,72.13756,246.2084,338.6732,359.8968,354.388,359.631,360,360,360,360,360,360,360,72.13756,246.2084,338.6732,359.8968,354.388,359.631,360,360,360,360,360,360,360,72.13756,246.2084,338.6732,359.8968,354.388,359.631,360,360,360,360,360,360,360
62.04453,232.9612,333.345,359.7534,352.2072,359.2946,360,360,360,360,360,360,360,62.04453,232.9612,333.345,359.7534,352.2072,359.2946,360,360,360,360,360,360,360,62.04453,232.9612,333.345,359.7534,352.2072,359.2946,360,360,360,360,360,360,360,62.04453,232.9612,333.345,359.7534,352.2072,359.2946,360,360,360,360,360,360,360,62.04453,232.9612,333.345,359.7534,352.2072,359.2946,360,360,360,360,360,360,360,62.04453,232.9612,333.345,359.7534,352.2072,359.2946,360,360,360,360,360,360,360,62.04453,232.9612,333.345,359.7534,352.2072,359.2946,360,360,360,360,360,360,360,62.04453,232.9612,333.345,359.7534,352.2072,359.2946,360,360,360,360,360,360,360,62.04453,232.9612,333.345,359.7534,352.2072,359.2946,360,360,360,360,360,360,360,62.04453,232.9612,333.345,359.7534,352.2072,359.2946,360,360,360,360,360,360,360
52.79863,219.256,327.2027,359.4973,349.4791,358.7712,360,360,360,360,360,360,360,52.79863,219.256,327.2027,359.4973,349.4791,358.7712,360,360,360,360,360,360,360,52.79863,219.256,327.2027,359.4973,349.4791,358.7712,360,360,360,360,360,360,360,52.79863,219.256,327.2027,359.4973,349.4791,358.7712,360,360,360,360,360,360,360,52.79863,219.256,327.2027,359.4973,349.4791,358.7712,360,360,360,360,360,360,360,52.79863,219.256,327.2027,359.4973,349.4791,358.7712,360,360,360,360,360,360,360,52.79863,219.256,327.2027,359.4973,349.4791,358.7712,360,360,360,360,360,360,360,52.79863,219.256,327.2027,359.4973,349.4791,358.7712,360,360,360,360,360,360,360,52.79863,219.256,327.2027,359.4973,349.4791,358.7712,360,360,360,360,360,360,360,52.79863,219.256,327.2027,359.4973,349.4791,358.7712,360,360,360,360,360,360,360
44.41923,205.2059,320.2143,359.0821,346.1373,358.0048,360,360,360,360,360,360,360,44.41923,205.2059,320.2143,359.0821,346.1373,358.0048,360,360,360,360,360,360,360,44.41923,205.2059,320.2143,359.0821,346.1373,358.0048,360,360,360,360,360,360,360,44.41923,205.2059,320.2143,359.0821,346.1373,358.0048,360,360,360,360,360,360,360,44.41923,205.2059,320.2143,359.0821,346.1373,358.0048,360,360,360,360,360,360,360,44.41923,205.2059,320.2143,359.0821,346.1373,358.0048,360,360,360,360,360,360,360,44.41923,205.2059,320.2143,359.0821,346.1373,358.0048,360,360,360,360,360,360,360,44.41923,205.2059,320.2143,359.0821,346.1373,358.0048,360,360,360,360,360,360,360,44.41923,205.2059,320.2143,359.0821,346.1373,358.0048,360,360,360,360,360,360,360,44.41923,205.2059,320.2143,359.0821,346.1373,358.0048,360,360,360,360,360,360,360
36.91019,190.9317,312.3605,358.4551,342.1188,356.9344,360,360,360,360,360,360,360,36.91019,190.9317,312.3605,358.4551,342.1188,356.9344,360,360,360,360,360,360,360,36.91019,190.9317,312.3605,358.4551,342.1188,356.9344,360,360,360,360,360,360,360,36.91019,190.9317,312.3605,358.4551,342.1188,356.9344,360,360,360,360,360,360,360,36.91019,190.9317,312.3605,358.4551,342.1188,356.9344,360,360,360,360,360,360,360,36.91019,190.9317,312.3605,358.4551,342.1188,356.9344,360,360,360,360,360,360,360,36.91019,190.9317,312.3605,358.4551,342.1188,356.9344,360,360,360,360,360,360,360,36.91019,190.9317,312.3605,358.4551,342.1188,356.9344,360,360,360,360,360,360,360,36.91019,190.9317,312.3605,358.4551,342.1188,356.9344,360,360,360,360,360,360,360,36.91019,190.9317,312.3605,358.4551,342.1188,356.9344,360,360,360,360,360,360,360
30.26057,176.56,303.6359,357.5578,337.3666,355.4951,360,360,360,360,360,360,360,30.26057,176.56,303.6359,357.5578,337.3666,355.4951,360,360,360,360,360,360,360,30.26057,176.56,303.6359,357.5578,337.3666,355.4951,360,360,360,360,360,360,360,30.26057,176.56,303.6359,357.5578,337.3666,355.4951,360,360,360,360,360,360,360,30.26057,176.56,303.6359,357.5578,337.3666,355.4951,360,360,360,360,360,360,360,30.26057,176.56,303.6359,357.5578,337.3666,355.4951,360,360,360,360,360,360,360,30.26057,176.56,303.6359,357.5578,337.3666,355.4951,360,360,360,360,360,360,360,30.26057,176.56,303.6359,357.5578,337.3666,355.4951,360,360,360,360,360,360,360,30.26057,176.56,303.6359,357.5578,337.3666,355.4951,360,360,360,360,360,360,360,30.26057,176.56,303.6359,357.5578,337.3666,355.4951,360,360,360,360,360,360,360
24.44572,162.2188,294.0507,356.3272,331.8308,353.6192,360,360,360,360,360,360,360,24.44572,162.2188,294.0507,356.3272,331.8308,353.6192,360,360,360,360,360,360,360,24.44572,162.2188,294.0507,356.3272,331.8308,353.6192,360,360,360,360,360,360,360,24.44572,162.2188,294.0507,356.3272,331.8308,353.6192,360,360,360,360,360,360,360,24.44572,162.2188,294.0507,356.3272,331.8308,353.6192,360,360,360,360,360,360,360,24.44572,162.2188,294.0507,356.3272,331.8308,353.6192,360,360,360,360,360,360,360,24.44572,162.2188,294.0507,356.3272,331.8308,353.6192,360,360,360,360,360,360,360,24.44572,162.2188,294.0507,356.3272,331.8308,353.6192,360,360,360,360,360,360,360,24.44572,162.2188,294.0507,356.3272,331.8308,353.6192,360,360,360,360,360,360,360,24.44572,162.2188,294.0507,356.3272,331.8308,353.6192,360,360,360,360,360,360,360
19.4293,148.0364,283.6305,354.6971,325.4715,351.2384,360,360,360,360,360,360,360,19.4293,148.0364,283.6305,354.6971,325.4715,351.2384,360,360,360,360,360,360,360,19.4293,148.0364,283.6305,354.6971,325.4715,351.2384,360,360,360,360,360,360,360,19.4293,148.0364,283.6305,354.6971,325.4715,351.2384,360,360,360,360,360,360,360,19.4293,148.0364,283.6305,354.6971,325.4715,351.2384,360,360,360,360,360,360,360,19.4293,148.0364,283.6305,354.6971,325.4715,351.2384,360,360,360,360,360,360,360,19.4293,148.0364,283.6305,354.6971,325.4715,351.2384,360,360,360,360,360,360,360,19.4293,148.0364,283.6305,354.6971,325.4715,351.2384,360,360,360,360,360,360,360,19.4293,148.0364,283.6305,354.6971,325.4715,351.2384,360,360,360,360,360,360,360,19.4293,148.0364,283.6305,354.6971,325.4715,351.2384,360,360,360,360,360,360,360
15.16473,134.1368,272.4173,352.5992,318.2599,348.2847,360,360,360,360,360,360,360,15.16473,134.1368,272.4173,352.5992,318.2599,348.2847,360,360,360,360,360,360,360,15.16473,134.1368,272.4173,352.5992,318.2599,348.2847,360,360,360,360,360,360,360,15.16473,134.1368,272.4173,352.5992,318.2599,348.2847,360,360,360,360,360,360,360,15.16473,134.1368,272.4173,352.5992,318.2599,348.2847,360,360,360,360,360,360,360,15.16473,134.1368,272.4173,352.5992,318.2599,348.2847,360,360,360,360,360,360,360,15.16473,134.1368,272.4173,352.5992,318.2599,348.2847,360,360,360,360,360,360,360,15.16473,134.1368,272.4173,352.5992,318.2599,348.2847,360,360,360,360,360,360,360,15.16473,134.1368,272.4173,352.5992,318.2599,348.2847,360,360,360,360,360,360,360,15.16473,134.1368,272.4173,352.5992,318.2599,348.2847,360,360,360,360,360,360,360
11.59715,120.6371,260.4695,349.9652,310.18,344.6928,360,359.9997,360,360,360,360,360,11.59715,120.6371,260.4695,349.9652,310.18,344.6928,360,359.9997,360,360,360,360,360,11.59715,120.6371,260.4695,349.9652,310.18,344.6928,360,359.9997,360,360,360,360,360,11.59715,120.6371,260.4695,349.9652,310.18,344.6928,360,359.9997,360,360,360,360,360,11.59715,120.6371,260.4695,349.9652,310.18,344.6928,360,359.9997,360,360,360,360,360,11.59715,120.6371,260.4695,349.9652,310.18,344.6928,360,359.9997,360,360,360,360,360,11.59715,120.6371,260.4695,349.9652,310.18,344.6928,360,359.9997,360,360,360,360,360,11.59715,120.6371,260.4695,349.9652,310.18,344.6928,360,359.9997,360,360,360,360,360,11.59715,120.6371,260.4695,349.9652,310.18,344.6928,360,359.9997,360,360,360,360,360,11.59715,120.6371,260.4695,349.9652,310.18,344.6928,360,359.9997,360,360,360,360,360
8.665456,107.6458,247.8609,346.7281,301.2306,340.4018,360,359.9943,360,360,360,360,360,8.665456,107.6458,247.8609,346.7281,301.2306,340.4018,360,359.9943,360,360,360,360,360,8.665456,107.6458,247.8609,346.7281,301.2306,340.4018,360,359.9943,360,360,360,360,360,8.665456,107.6458,247.8609,346.7281,301.2306,340.4018,360,359.9943,360,360,360,360,360,8.665456,107.6458,247.8609,346.7281,301.2306,340.4018,360,359.9943,360,360,360,360,360,8.665456,107.6458,247.8609,346.7281,301.2306,340.4018,360,359.9943,360,360,360,360,360,8.665456,107.6458,247.8609,346.7281,301.2306,340.4018,360,359.9943,360,360,360,360,360,8.665456,107.6458,247.8609,346.7281,301.2306,340.4018,360,359.9943,360,360,360,360,360,8.665456,107.6458,247.8609,346.7281,301.2306,340.4018,360,359.9943,360,360,360,360,360,8.665456,107.6458,247.8609,346.7281,301.2306,340.4018,360,359.9943,360,360,360,360,360
6.304168,95.25974,234.6796,342.8243,291.4255,335.3571,360,359.9706,360,360,360,360,360,6.304168,95.25974,234.6796,342.8243,291.4255,335.3571,360,359.9706,360,360,360,360,360,6.304168,95.25974,234.6796,342.8243,291.4255,335.3571,360,359.9706,360,360,360,360,360,6.304168,95.25974,234.6796,342.8243,291.4255,335.3571,360,359.9706,360,360,360,360,360,6.304168,95.25974,234.6796,342.8243,291.4255,335.3571,360,359.9706,360,360,360,360,360,6.304168,95.25974,234.6796,342.8243,291.4255,335.3571,360,359.9706,360,360,360,360,360,6.304168,95.25974,234.6796,342.8243,291.4255,335.3571,360,359.9706,360,360,360,360,360,6.304168,95.25974,234.6796,342.8243,291.4255,335.3571,360,359.9706,360,360,360,360,360,6.304168,95.25974,234.6796,342.8243,291.4255,335.3571,360,359.9706,360,360,360,360,360,6.304168,95.25974,234.6796,342.8243,291.4255,335.3571,360,359.9706,360,360,360,360,360
4.445375,83.56209,221.0269,338.1956,280.7948,329.5125,360,359.9069,360,360,360,360,360,4.445375,83.56209,221.0269,338.1956,280.7948,329.5125,360,359.9069,360,360,360,360,360,4.445375,83.56209,221.0269,338.1956,280.7948,329.5125,360,359.9069,360,360,360,360,360,4.445375,83.56209,221.0269,338.1956,280.7948,329.5125,360,359.9069,360,360,360,360,360,4.445375,83.56209,221.0269,338.1956,280.7948,329.5125,360,359.9069,360,360,360,360,360,4.445375,83.56209,221.0269,338.1956,280.7948,329.5125,360,359.9069,360,360,360,360,360,4.445375,83.56209,221.0269,338.1956,280.7948,329.5125,360,359.9069,360,360,360,360,360,4.445375,83.56209,221.0269,338.1956,280.7948,329.5125,360,359.9069,360,360,360,360,360,4.445375,83.56209,221.0269,338.1956,280.7948,329.5125,360,359.9069,360,360,360,360,360,4.445375,83.56209,221.0269,338.1956,280.7948,329.5125,360,359.9069,360,360,360,360,360
3.020597,72.62123,207.0142,332.791,269.3849,322.832,360,359.7729,360,360,360,360,360,3.020597,72.62123,207.0142,332.791,269.3849,322.832,360,359.7729,360,360,360,360,360,3.020597,72.62123,207.0142,332.791,269.3849,322.832,360,359.7729,360,360,360,360,360,3.020597,72.62123,207.0142,332.791,269.3849,322.832,360,359.7729,360,360,360,360,360,3.020597,72.62123,207.0142,332.791,269.3849,322.832,360,359.7729,360,360,360,360,360,3.020597,72.62123,207.0142,332.791,269.3849,322.832,360,359.7729,360,360,360,360,360,3.020597,72.62123,207.0142,332.791,269.3849,322.832,360,359.7729,360,360,360,360,360,3.020597,72.62123,207.0142,332.791,269.3849,322.832,360,359.7729,360,360,360,360,360,3.020597,72.62123,207.0142,332.791,269.3849,322.832,360,359.7729,360,360,360,360,360,3.020597,72.62123,207.0142,332.791,269.3849,322.832,360,359.7729,360,360,360,360,360
1.962368,62.48991,192.7617,326.5685,257.2578,315.2914,360,359.5305,360,360,360,360,360,1.962368,62.48991,192.7617,326.5685,257.2578,315.2914,360,359.5305,360,360,360,360,360,1.962368,62.48991,192.7617,326.5685,257.2578,315.2914,360,359.5305,360,360,360,360,360,1.962368,62.48991,192.7617,326.5685,257.2578,315.2914,360,359.5305,360,360,360,360,360,1.962368,62.48991,192.7617,326.5685,257.2578,315.2914,360,359.5305,360,360,360,360,360,1.962368,62.48991,192.7617,326.5685,257.2578,315.2914,360,359.5305,360,360,360,360,360,1.962368,62.48991,192.7617,326.5685,257.2578,315.2914,360,359.5305,360,360,360,360,360,1.962368,62.48991,192.7617,326.5685,257.2578,315.2914,360,359.5305,360,360,360,360,360,1.962368,62.48991,192.7617,326.5685,257.2578,315.2914,360,359.5305,360,360,360,360,360,1.962368,62.48991,192.7617,326.5685,257.2578,315.2914,360,359.5305,360,360,360,360,360
1.205878,53.20451,178.3952,319.4977,244.4915,306.8804,360,359.1343,360,360,360,360,360,1.205878,53.20451,178.3952,319.4977,244.4915,306.8804,360,359.1343,360,360,360,360,360,1.205878,53.20451,178.3952,319.4977,244.4915,306.8804,360,359.1343,360,360,360,360,360,1.205878,53.20451,178.3952,319.4977,244.4915,306.8804,360,359.1343,360,360,360,360,360,1.205878,53.20451,178.3952,319.4977,244.4915,306.8804,360,359.1343,360,360,360,360,360,1.205878,53.20451,178.3952,319.4977,244.4915,306.8804,360,359.1343,360,360,360,360,360,1.205878,53.20451,178.3952,319.4977,244.4915,306.8804,360,359.1343,360,360,360,360,360,1.205878,53.20451,178.3952,319.4977,244.4915,306.8804,360,359.1343,360,360,360,360,360,1.205878,53.20451,178.3952,319.4977,244.4915,306.8804,360,359.1343,360,360,360,360,360,1.205878,53.20451,178.3952,319.4977,244.4915,306.8804,360,359.1343,360,360,360,360,360
0.6902182,44.78512,164.0431,311.5601,231.1779,297.6032,360,358.532,360,360,360,360,360,0.6902182,44.78512,164.0431,311.5601,231.1779,297.6032,360,358.532,360,360,360,360,360,0.6902182,44.78512,164.0431,311.5601,231.1779,297.6032,360,358.532,360,360,360,360,360,0.6902182,44.78512,164.0431,311.5601,231.1779,297.6032,360,358.532,360,360,360,360,360,0.6902182,44.78512,164.0431,311.5601,231.1779,297.6032,360,358.532,360,360,360,360,360,0.6902182,44.78512,164.0431,311.5601,231.1779,297.6032,360,358.532,360,360,360,360,360,0.6902182,44.78512,164.0431,311.5601,231.1779,297.6032,360,358.532,360,360,360,360,360,0.6902182,44.78512,164.0431,311.5601,231.1779,297.6032,360,358.532,360,360,360,360,360,0.6902182,44.78512,164.0431,311.5601,231.1779,297.6032,360,358.532,360,360,360,360,360,0.6902182,44.78512,164.0431,311.5601,231.1779,297.6032,360,358.532,360,360,360,360,360
0.3596091,37.23629,149.8335,302.7523,217.4205,287.4799,360,357.6656,360,360,360,360,360,0.3596091,37.23629,149.8335,302.7523,217.4205,287.4799,360,357.6656,360,360,360,360,360,0.3596091,37.23629,149.8335,302.7523,217.4205,287.4799,360,357.6656,360,360,360,360,360,0.3596091,37.23629,149.8335,302.7523,217.4205,287.4799,360,357.6656,360,360,360,360,360,0.3596091,37.23629,149.8335,302.7523,217.4205,287.4799,360,357.6656,360,360,360,360,360,0.3596091,37.23629,149.8335,302.7523,217.4205,287.4799,360,357.6656,360,360,360,360,360,0.3596091,37.23629,149.8335,302.7523,217.4205,287.4799,360,357.6656,360,360,360,360,360,0.3596091,37.23629,149.8335,302.7523,217.4205,287.4799,360,357.6656,360,360,360,360,360,0.3596091,37.23629,149.8335,302.7523,217.4205,287.4799,360,357.6656,360,360,360,360,360,0.3596091,37.23629,149.8335,302.7523,217.4205,287.4799,360,357.6656,360,360,360,360,360
0.164398,30.54754,135.8908,293.0854,203.3337,276.5465,359.999,356.4728,360,360,360,360,360,0.164398,30.54754,135.8908,293.0854,203.3337,276.5465,359.999,356.4728,360,360,360,360,360,0.164398,30.54754,135.8908,293.0854,203.3337,276.5465,359.999,356.4728,360,360,360,360,360,0.164398,30.54754,135.8908,293.0854,203.3337,276.5465,359.999,356.4728,360,360,360,360,360,0.164398,30.54754,135.8908,293.0854,203.3337,276.5465,359.999,356.4728,360,360,360,360,360,0.164398,30.54754,135.8908,293.0854,203.3337,276.5465,359.999,356.4728,360,360,360,360,360,0.164398,30.54754,135.8908,293.0854,203.3337,276.5465,359.999,356.4728,360,360,360,360,360,0.164398,30.54754,135.8908,293.0854,203.3337,276.5465,359.999,356.4728,360,360,360,360,360,0.164398,30.54754,135.8908,293.0854,203.3337,276.5465,359.999,356.4728,360,360,360,360,360,0.164398,30.54754,135.8908,293.0854,203.3337,276.5465,359.999,356.4728,360,360,360,360,360
0.06185174,24.69506,122.3338,282.5868,189.0394,264.8559,359.99,354.8875,360,360,360,360,360,0.06185174,24.69506,122.3338,282.5868,189.0394,264.8559,359.99,354.8875,360,360,360,360,360,0.06185174,24.69506,122.3338,282.5868,189.0394,264.8559,359.99,354.8875,360,360,360,360,360,0.06185174,24.69506,122.3338,282.5868,189.0394,264.8559,359.99,354.8875,360,360,360,360,360,0.06185174,24.69506,122.3338,282.5868,189.0394,264.8559,359.99,354.8875,360,360,360,360,360,0.06185174,24.69506,122.3338,282.5868,189.0394,264.8559,359.99,354.8875,360,360,360,360,360,0.06185174,24.69506,122.3338,282.5868,189.0394,264.8559,359.99,354.8875,360,360,360,360,360,0.06185174,24.69506,122.3338,282.5868,189.0394,264.8559,359.99,354.8875,360,360,360,360,360,0.06185174,24.69506,122.3338,282.5868,189.0394,264.8559,359.99,354.8875,360,360,360,360,360,0.06185174,24.69506,122.3338,282.5868,189.0394,264.8559,359.99,354.8875,360,360,360,360,360
0.016855,19.64293,109.2721,271.3004,174.6644,252.4761,359.9572,352.8415,360,360,360,360,360,0.016855,19.64293,109.2721,271.3004,174.6644,252.4761,359.9572,352.8415,360,360,360,360,360,0.016855,19.64293,109.2721,271.3004,174.6644,252.4761,359.9572,352.8415,360,360,360,360,360,0.016855,19.64293,109.2721,271.3004,174.6644,252.4761,359.9572,352.8415,360,360,360,360,360,0.016855,19.64293,109.2721,271.3004,174.6644,252.4761,359.9572,352.8415,360,360,360,360,360,0.016855,19.64293,109.2721,271.3004,174.6644,252.4761,359.9572,352.8415,360,360,360,360,360,0.016855,19.64293,109.2721,271.3004,174.6644,252.4761,359.9572,352.8415,360,360,360,360,360,0.016855,19.64293,109.2721,271.3004,174.6644,252.4761,359.9572,352.8415,360,360,360,360,360,0.016855,19.64293,109.2721,271.3004,174.6644,252.4761,359.9572,352.8415,360,360,360,360,360,0.016855,19.64293,109.2721,271.3004,174.6644,252.4761,359.9572,352.8415,360,360,360,360,360
0.002413988,15.34497,96.80392,259.2857,160.337,239.4901,359.8764,350.2665,360,360,360,360,360,0.002413988,15.34497,96.80392,259.2857,160.337,239.4901,359.8764,350.2665,360,360,360,360,360,0.002413988,15.34497,96.80392,259.2857,160.337,239.4901,359.8764,350.2665,360,360,360,360,360,0.002413988,15.34497,96.80392,259.2857,160.337,239.4901,359.8764,350.2665,360,360,360,360,360,0.002413988,15.34497,96.80392,259.2857,160.337,239.4901,359.8764,350.2665,360,360,360,360,360,0.002413988,15.34497,96.80392,259.2857,160.337,239.4901,359.8764,350.2665,360,360,360,360,360,0.002413988,15.34497,96.80392,259.2857,160.337,239.4901,359.8764,350.2665,360,360,360,360,360,0.002413988,15.34497,96.80392,259.2857,160.337,239.4901,359.8764,350.2665,360,360,360,360,360,0.002413988,15.34497,96.80392,259.2857,160.337,239.4901,359.8764,350.2665,360,360,360,360,360,0.002413988,15.34497,96.80392,259.2857,160.337,239.4901,359.8764,350.2665,360,360,360,360,360
4.291534E-05,11.74668,85.01422,246.6181,146.1848,225.9949,359.7148,347.0952,360,360,360,360,360,4.291534E-05,11.74668,85.01422,246.6181,146.1848,225.9949,359.7148,347.0952,360,360,360,360,360,4.291534E-05,11.74668,85.01422,246.6181,146.1848,225.9949,359.7148,347.0952,360,360,360,360,360,4.291534E-05,11.74668,85.01422,246.6181,146.1848,225.9949,359.7148,347.0952,360,360,360,360,360,4.291534E-05,11.74668,85.01422,246.6181,146.1848,225.9949,359.7148,347.0952,360,360,360,360,360,4.291534E-05,11.74668,85.01422,246.6181,146.1848,225.9949,359.7148,347.0952,360,360,360,360,360,4.291534E-05,11.74668,85.01422,246.6181,146.1848,225.9949,359.7148,347.0952,360,360,360,360,360,4.291534E-05,11.74668,85.01422,246.6181,146.1848,225.9949,359.7148,347.0952,360,360,360,360,360,4.291534E-05,11.74668,85.01422,246.6181,146.1848,225.9949,359.7148,347.0952,360,360,360,360,360,4.291534E-05,11.74668,85.01422,246.6181,146.1848,225.9949,359.7148,347.0952,360,360,360,360,360
0,8.787153,73.97349,233.3869,132.3312,212.0984,359.4323,343.2637,360,360,360,360,360,0,8.787153,73.97349,233.3869,132.3312,212.0984,359.4323,343.2637,360,360,360,360,360,0,8.787153,73.97349,233.3869,132.3312,212.0984,359.4323,343.2637,360,360,360,360,360,0,8.787153,73.97349,233.3869,132.3312,212.0984,359.4323,343.2637,360,360,360,360,360,0,8.787153,73.97349,233.3869,132.3312,212.0984,359.4323,343.2637,360,360,360,360,360,0,8.787153,73.97349,233.3869,132.3312,212.0984,359.4323,343.2637,360,360,360,360,360,0,8.787153,73.97349,233.3869,132.3312,212.0984,359.4323,343.2637,360,360,360,360,360,0,8.787153,73.97349,233.3869,132.3312,212.0984,359.4323,343.2637,360,360,360,360,360,0,8.787153,73.97349,233.3869,132.3312,212.0984,359.4323,343.2637,360,360,360,360,360,0,8.787153,73.97349,233.3869,132.3312,212.0984,359.4323,343.2637,360,360,360,360,360
0,6.401114,63.73653,219.6945,118.8927,197.9181,358.9811,338.713,360,360,360,360,360,0,6.401114,63.73653,219.6945,118.8927,197.9181,358.9811,338.713,360,360,360,360,360,0,6.401114,63.73653,219.6945,118.8927,197.9181,358.9811,338.713,360,360,360,360,360,0,6.401114,63.73653,219.6945,118.8927,197.9181,358.9811,338.713,360,360,360,360,360,0,6.401114,63.73653,219.6945,118.8927,197.9181,358.9811,338.713,360,360,360,360,360,0,6.401114,63.73653,219.6945,118.8927,197.9181,358.9811,338.713,360,360,360,360,360,0,6.401114,63.73653,219.6945,118.8927,197.9181,358.9811,338.713,360,360,360,360,360,0,6.401114,63.73653,219.6945,118.8927,197.9181,358.9811,338.713,360,360,360,360,360,0,6.401114,63.73653,219.6945,118.8927,197.9181,358.9811,338.713,360,360,360,360,360,0,6.401114,63.73653,219.6945,118.8927,197.9181,358.9811,338.713,360,360,360,360,360
0,4.520745,54.34164,205.6536,105.9759,183.578,358.3074,333.3912,359.9983,360,360,360,360,0,4.520745,54.34164,205.6536,105.9759,183.578,358.3074,333.3912,359.9983,360,360,360,360,0,4.520745,54.34164,205.6536,105.9759,183.578,358.3074,333.3912,359.9983,360,360,360,360,0,4.520745,54.34164,205.6536,105.9759,183.578,358.3074,333.3912,359.9983,360,360,360,360,0,4.520745,54.34164,205.6536,105.9759,183.578,358.3074,333.3912,359.9983,360,360,360,360,0,4.520745,54.34164,205.6536,105.9759,183.578,358.3074,333.3912,359.9983,360,360,360,360,0,4.520745,54.34164,205.6536,105.9759,183.578,358.3074,333.3912,359.9983,360,360,360,360,0,4.520745,54.34164,205.6536,105.9759,183.578,358.3074,333.3912,359.9983,360,360,360,360,0,4.520745,54.34164,205.6536,105.9759,183.578,358.3074,333.3912,359.9983,360,360,360,360,0,4.520745,54.34164,205.6536,105.9759,183.578,358.3074,333.3912,359.9983,360,360,360,360
0,3.077513,45.81123,191.3845,93.67622,169.2058,357.3518,327.2557,359.9865,360,360,360,360,0,3.077513,45.81123,191.3845,93.67622,169.2058,357.3518,327.2557,359.9865,360,360,360,360,0,3.077513,45.81123,191.3845,93.67622,169.2058,357.3518,327.2557,359.9865,360,360,360,360,0,3.077513,45.81123,191.3845,93.67622,169.2058,357.3518,327.2557,359.9865,360,360,360,360,0,3.077513,45.81123,191.3845,93.67622,169.2058,357.3518,327.2557,359.9865,360,360,360,360,0,3.077513,45.81123,191.3845,93.67622,169.2058,357.3518,327.2557,359.9865,360,360,360,360,0,3.077513,45.81123,191.3845,93.67622,169.2058,357.3518,327.2557,359.9865,360,360,360,360,0,3.077513,45.81123,191.3845,93.67622,169.2058,357.3518,327.2557,359.9865,360,360,360,360,0,3.077513,45.81123,191.3845,93.67622,169.2058,357.3518,327.2557,359.9865,360,360,360,360,0,3.077513,45.81123,191.3845,93.67622,169.2058,357.3518,327.2557,359.9865,360,360,360,360
0,2.0039,38.1515,177.0139,82.07469,154.9302,356.0505,320.2742,359.9473,360,360,360,360,0,2.0039,38.1515,177.0139,82.07469,154.9302,356.0505,320.2742,359.9473,360,360,360,360,0,2.0039,38.1515,177.0139,82.07469,154.9302,356.0505,320.2742,359.9473,360,360,360,360,0,2.0039,38.1515,177.0139,82.07469,154.9302,356.0505,320.2742,359.9473,360,360,360,360,0,2.0039,38.1515,177.0139,82.07469,154.9302,356.0505,320.2742,359.9473,360,360,360,360,0,2.0039,38.1515,177.0139,82.07469,154.9302,356.0505,320.2742,359.9473,360,360,360,360,0,2.0039,38.1515,177.0139,82.07469,154.9302,356.0505,320.2742,359.9473,360,360,360,360,0,2.0039,38.1515,177.0139,82.07469,154.9302,356.0505,320.2742,359.9473,360,360,360,360,0,2.0039,38.1515,177.0139,82.07469,154.9302,356.0505,320.2742,359.9473,360,360,360,360,0,2.0039,38.1515,177.0139,82.07469,154.9302,356.0505,320.2742,359.9473,360,360,360,360
0,1.234921,31.35408,162.6699,71.23801,140.8775,354.3369,312.4274,359.8549,360,360,360,360,0,1.234921,31.35408,162.6699,71.23801,140.8775,354.3369,312.4274,359.8549,360,360,360,360,0,1.234921,31.35408,162.6699,71.23801,140.8775,354.3369,312.4274,359.8549,360,360,360,360,0,1.234921,31.35408,162.6699,71.23801,140.8775,354.3369,312.4274,359.8549,360,360,360,360,0,1.234921,31.35408,162.6699,71.23801,140.8775,354.3369,312.4274,359.8549,360,360,360,360,0,1.234921,31.35408,162.6699,71.23801,140.8775,354.3369,312.4274,359.8549,360,360,360,360,0,1.234921,31.35408,162.6699,71.23801,140.8775,354.3369,312.4274,359.8549,360,360,360,360,0,1.234921,31.35408,162.6699,71.23801,140.8775,354.3369,312.4274,359.8549,360,360,360,360,0,1.234921,31.35408,162.6699,71.23801,140.8775,354.3369,312.4274,359.8549,360,360,360,360,0,1.234921,31.35408,162.6699,71.23801,140.8775,354.3369,312.4274,359.8549,360,360,360,360
